postUrl,postAccount,postViews,postLikes,postCommentCount,postComments,postSaved,postShared,postCaption,postHashtags,postDate,postDateCollected
https://www.tiktok.com/@jinxknsaudios/video/7268228401796877570,jinxknsaudios,11200000,1100000,3800,"[""Who's Britney Manson"", 'I love the other part a lot the: she dates bill Kaulitz part', 'I thought it was Ayesha erotica 💀😭', 'BRITNEY MANSON A-T-E SO HARD🦅🦅🦅', 'I thought this was Ayesha damnn 🔥🔥', 'Size zero and my boots from the Valentino im a self made runway queen and my dad is Alexander McQueen 🤭', 'ALL HAIL BRITNEY MANSON 🛐🛐', 'can I listen to her christian????', 'This song is definitely going to be the song of the year', 'HELP THIS SONG IS SOOOO ICONIC', 'IM A SELFMADE RUNWAY QUEEN AND MY DAD IS ALEXANDER MCQUEEN', 'I LOVE BRITNEY MANSON SM😭🫶', 'This song literally makes me jump out my bed and start walking like I’m Naomi Campell', 'FASHION FASHION FASHION F-F-F-FASHION ‼️‼️🔥🔥', 'jsuis entrain de me taper un édit de moi dans ma tête 💀😭', '“my dad is lightning mcqueen', 'FASHION FASHION😍😍😍', 'FASHION FASHION A-A-A- FASHION.', 'BRITNEY MANSON 🙇\u200d♀️', 'I love this song', 'I thought that was ayesha 😭', 'that is my school shoes..', '@! enno ✮ this pls [flushed]', 'Been with britney during her ""til an agency notices me"" videos and omg never been so proud of someone in tiktok before 🥺🥰🥰🥰', 'FASHION FASHION', 'Fashion Britney Manson', 'MY RELIGION MY CONFESSION FASHION FASHION A-A CONFESSION\n🗣🎙', 'MY BIGGEST FLEX Is that shes FROM MY COUNTRY🥰', 'I need more songs Rec like these', '@✧ ˗ˏˋ Lola ´ˎ˗ ✧ this song.', 'slowed>sped up', 'I’m so addicted', 'BRITNEY AND AYESHA SHOULD COLLAB OMLLLL', 'im obsessed w this song😻', '@𝖑𝖆𝖛𝖊𝖓𝖉𝖊𝖗 || 🕷 this song is so good for what 😭🙏', 'Britney Manson is THE ICON🔥', 'MY COUSIN ACTUALLY THOUGHT THIS WAS AYESHA EROTICA😭😭', 'BRO LITERALLY A BRITNEY MANSON EDIT WAS ABOVE THIS', 'britney ate']",262400,17400,this song oml //,"['jinxknsaudios', 'fyp', 'editaudio', 'audio', 'audioaccount', 'britneymanson']",2023-08-17,2023-11-10
https://www.tiktok.com/@avaannom/video/7274280471289171232,avaannom,1700000,57300,402,"['Ok yall without going back to vid tell me what was the colour of her swim suit in first part. Then check my reply', 'Ouch!! 😘', 'Wow 🌷🌷 ♥️♥️♥️♥️Very beautiful ♥️♥️', 'This literally makes me want to 1. Get in better shape 2. Move to Miami 😫😂😂', 'Hi', '🥺🥺🥺', 'wow', '🥺🥺🥺🥺', 'mesmerizing', 'Join my telegram in bio 🥰', 'wow i love it', 'Algorithm', 'Cute🔥', 'Number One ♥️♥️♥️', 'very nice❤❤❤', 'Truly a work of art', 'Her hair and face is pretty', '10 plus🥰', 'wow 😍😍😍😍😍😍😍', 'sweet geeezuss', 'have mercy🥰🥰🥰🥰🥰🥰😳😳😳😳yesyes', 'algorithm', 'very nice']",10400,2292,Beatriz Corbett modelling for Miami Swim Week 2023,"['miamiswim', 'fyp', 'fy', 'model', 'fashion', 'sexy', 'miamiswimweek', 'miamiswimweek2023']",2023-09-02,2023-11-10
https://www.tiktok.com/@enfntsterribles/video/7255267730922704155,enfntsterribles,1400000,122400,1202,"['Now this is what we call a fashion show', 'This is so Berlin. I love it', 'THE WAY MY JAW DROPPED W THE FIRST OUTFIT I WAS SO UNSUSPECTING', 'The model diversity *chefs kiss*', 'No because they picked the perfect model for every single outfit wow', 'The casting was insaaaane', 'The models are amazing', 'THE RED DRESS WITH THE BAYONETTA GLASSES??😻😻😻😻😻💗🙏🙏🙏🙏🙏🙏💗💗💗💗💗💗💗', '@Kate gasped', 'I NEED THESE FOR CHURCH ASAP', 'Come through diversityyyyy', '@Bianca Mina @ʕ⁎̯͡⁎ʔ༄ @Carmella black theme ba kamo', 'no because the things I’d do for these outfits-', 'the model diversity- im gonna cry/pos', 'The 3rd one 😮', 'these models slayed so hard the assignment was understood', 'THIS IS AAAAAZING!!! 🔥🔥🔥', ""Berlin c'est vraiment un autre monde 🤯😍😍"", 'THEY ATE OMG. I was not expecting the amount of gorgeous outfits', 'The dress with all the crosses was so cool', 'bro what the hell sorta fashion is dis 😭😭']",14300,3196,Spring/Summer 2024 at,"['Namilia', 'BerlinFashionWeek', 'BFW', 'FashionWeek', 'fashion']",2023-07-13,2023-11-10
https://www.tiktok.com/@wholovewomen/video/7277173232141077793,wholovewomen,6300000,380000,1459,"['thought that was Riley Reid', 'y karely ?', 'THE REAL MODELS', 'peachy🤤', 'If it aint snowin…..', 'Name plz!', 'is this not riley reid', 'Beatriz Corbett 🥰', 'Mais... 😶 REVIENT !!', 'Models now= 🚫', 'I’m in love 😍', 'Algorithm', 'beautiful', 'yes baby yes', 'Slim thick 🥩', 'Yep', 'Holy mother of god', 'perfect', 'God miracols', 'damn🥰', '😏 so beautiful']",65400,17000,Beatriz Corbett 😍,"['fyp', 'pourtoi', 'fashion', 'model', 'bikini', 'beatrizcorbett']",2023-09-10,2023-11-10
https://www.tiktok.com/@aestheticsthingz4/video/7149217354499525934,aestheticsthingz4,14400000,1800000,16500,"['shein outfits are fire LMAO you tried it', 'sorry i can’t afford to pay £50 for some cargos', 'Vous parlez mais en vraie sur shein y’a des belles pièces dans la collection dazy', 'WHATS WRONG WITH SHEIN????', 'these clothes are on shein!?', 'Id think these clothes are from shein tbh', 'the first one is cute tho', 'these outfits scream shein bffr💀', 'you paying for it? no so why u worried abt it', 'well if ur gonna gatekeep...', 'Shein>', 'Wait wheres the first top from', 'like half of these can be found on shein🤷🏻\u200d♀️', ""sorry but i'm not paying 90 bucks to get a shirt i can buy for quarter the price"", 'okay and i still have the style u have😭don’t make me unfollow', '“when a girl is yelling at me but she’s not spoiled and rich”****', '""she\'s wearing all shein"" *proceeds to show the most typical outfits on earth*', 'Ain’t that a shirt from SHEIN (first top)', ""sorry I'm not rich like u"", 'Sorry that not everyone can spend 300 on clothes', 'I love SHEIN what’s wrong wit it', 'shein outfits are so cute fr why are people hating on it?', 'money can’t buy taste lmao', 'We aren’t that rich 💀😭', 'Not everyone has money', 'Honestly I’ve never had a bad experience with shein ❤️', 'you can find the intro outfit on shein', 'First pants and shirt is from shein', 'they literally have clothes like this on shein 😭', 'I like shein tho😭 i love the fits and i cant find th3m anywhere else', 'Disagree', 'but their clothes they sell are so much better then the ones i can buy in my whole country.', 'we’re are the first jeans from ???', 'girlie ur clothes may not be from shein but they surely give the shein vibe', 'first one is on shein tho LOL']",244900,3456,my opinion,"['foryou', 'shein', 'outfit', 'fashion', 'clothes', 'joke', 'pinterestoutfit', 'outftitinspo', 'style', 'OOTD', 'aesthetic', 'fallfashion', 'fitcheck', 'sheinhaul', 'fashiontrends', 'trending', 'viral', 'fypシ']",2022-09-30,2023-11-10
https://www.tiktok.com/@whatemwore/video/7153306814765894918,whatemwore,6300000,215400,819,"['Where is EVERYTHING from?!? 😅', ""First realistic workwear TikTok I've ever seen ❤️❤️you're my inspiration"", 'Wednesday outfit is Zara details on my insta and saved to ‘AW reels’ story highlight 🥰', 'whats the Tuesday bag plss 🥰', 'There is the first brown bag from? Thank you for sharing', 'Where is the black bag from ? 🫢🫶🏻💕', 'how much do u earn?', 'Where is the belt from? 🥰', 'These outfits are giving me Naomi watts vibes from the watcher', 'Somehow I see Sarah Paulson 😅', 'Where is Thursday’s dress from??', 'You are stunning!!!', 'Where does the pant ouf friday from ?', 'Slay', 'Remote workers: MONDAY to FRIDAY in pijamas! 🙌🏼 thank god 🙌🏼', 'Ooh I have the Friday work from home Reiss trousers and I love them!', 'Élégante et classe !', 'Links please', 'Love the Song choice!', 'Winter is the most season that can dress up unlucky SEA never have that chance']",48000,5636,A week of realistic work outfits 👩🏽‍💻🫶🏽,"['fyp', 'workwear', 'corporateoutfits', 'officeoutfits', 'fashiontiktok']",2022-10-11,2023-11-10
https://www.tiktok.com/@styffas/video/7272402514236951841,styffas,1200000,320200,1995,"['I dress like Adam sandler', 'I have a uniform 😭', 'my friends are always like ‘why do you dress like youre abt to offer a business deal’ like bro the deal is if i dont look good IM NOT GOING🔥🔥🔥', 'Me after my 1000 dollar shopping spree 🤭', 'Wanna share some of that', ""it's one of the only times I leave my house, gotta make it count-"", '@MEOWMEOWMEOWMEOW I LOVED UR EARRINGS TODAY BTWWWW♥️♥️♥️♥️♥️😭😭', 'THIS IS SO FRRRR BRO', 'My.. uniform 😞', 'And then the rest of the days I look homeless', 'After this week, I’m being hella lazy with my fits unless I’m feeling a lil cute 😭', 'I got made fun of for dressing up properly on the first day of school 😭', 'Only for the school air to hit and suddenly ur sweating and ur hair flops', 'PTDRR C’EST TELLEMENT MOI', ""I go wearing the save zip up jacket all week, re-wear my fav pairs of pants slot not bc it's all I have that's just what I'm comfortable in"", '@🎸📷 this reminded me of u 😭', '@Casey 🎸 this is how I imagine u 😁', 'Do you hun show off now so they know you show up and show out no matter the environment', 'YOU ALWAYS LOOK SO SWAG AHHHH LOVE ALL OF YOUR OUTFITS. YOU SLAY HARD', 'UAAAAHJHH TYSM YOU TOO THOUGH ABSOLUTE SLAY<333', 'I look like a homeless man', 'your art is so silly eepy and scrumptious it tastes like strawberry cheesecake with hello kitty toppings', 'Best comment ever received']",43300,5108,We gotta look good everywhere!!,"['fypシ', 'fyp', 'foryou', 'foryoupage', 'meme', 'fashion', 'fashionbritneymanson', 'school', 'friends']",2023-08-28,2023-11-10
https://www.tiktok.com/@fashi0nd0ll/video/7247912989326593287,fashi0nd0ll,45400000,6400000,13400,"['I can’t lie, Yeezy fashion shows are the blueprint 🤭', 'DIOR WITH KIM JONES🥵🔥', 'The quickest job for the models', 'this concept is insane', 'The fastest fashion show ever', 'that was it?', 'This is insane', '""You have unlocked new characters""', 'incredible', 'Dior never disappoints', 'Unique', 'hunger games core', 'I love this presentation', 'This is so cool!!', 'Men’s Dior has never disappointed me,not even once.', 'damn', 'I’m pretty sure they clipped the beginning and the ending together. Cuz there was models walking in between at some point.', 'Wait COME BACK', 'The designer said i got ish to do 😂😂', 'Le concept est incroyable']",334200,34700,Dior Menswear Spring/Summer 2024,"['dior', 'ss24', 'mensfashion', 'fyp', 'foryou', 'fashiontiktok', 'catwalk', 'pfw', 'parisfashionweek', 'runway']",2023-06-23,2023-11-10
https://www.tiktok.com/@chatncat/video/7271141006454607106,chatncat,2200000,329600,1662,"['THE SONG🫶🏻', 'HI POOKIE', 'I’m a size 0 ( literally )', 'FASHION FASHION A A A FASHION 🔥🔥🔥', 'I SWEAR BRITNEY MANSON GONNA REPLY', 'FASHION FASHION FASHION', 'FASHION FASHION FASHION!!!', 'song name?', 'FASHION FASHION FASHION F-F-F-FASHION ‼️‼️', 'Literally forgot he was a fashion icon', 'FASHION ICONNN', '@🫶🤍Clara🤍🫶 FASHION', 'you should have put ""and my dad is gabriel agreste""', 'I was going to but I decided to follow the lyrics 😭🙏', 'song?', 'FINALLY', '@★cat noir ~★ I love fashion and you love Miraculous ladybug. Our favs in one video 🫦', 'FASHION FASHION FASHION', 'Song name?', 'he’s THE moment 🗣️🗣️🗣️🗣️', 'SO REAL', '@jemimah 🫶🏾 this ur man', 'WHAT SONG IS THIS??????!', 'Ok no but why did adrien ATE']",66700,6939,FASHION FASHION FASHION!!!!!!,"['adrienagreste', 'miraculousladybug', 'fyp', 'chatncat', 'adrienagresteedit']",2023-08-25,2023-11-10
https://www.tiktok.com/@choosedress20/video/7234366807476292865,choosedress20,3400000,369500,4073,"['how many ch', 'This creative idea is fantastic. I deeply appreciate it. Can you teach me how to execute it?', 'how to order', 'nice', 'so cute❤️😘', 'how to order please', 'please how to get order🥰🥰', 'How much is it?', 'cute', 'yess', 'price', 'How to order', 'nice', 'how to order', 'how to order', 'Cute', '👍👍👍 How to order', 'မှာချင်လို့မမ', 'အမဘယ်လောက်လဲ', 'မှာချင်လို့ရလားရှင့်']",18700,7465,ရှေ့ရက်ကsetလေးမရလိုက်တဲ့သူတွေအတွက် အရောင်သစ်လေးတွေနဲ့ထပ်ဝင်ထားတယ်နော် setလိုက်ယူလည်းရသလို ခွဲဝယ်ချင်လည်းရပါတယ်ရှင့်,"['choosedress', 'fashion', 'instock', 'tiktokmarketplace']",2023-05-17,2023-11-10
https://www.tiktok.com/@quentaloup/video/7248033321270136070,quentaloup,56800000,11000000,53900,"['this is so conan gray', 'Best compliment', 'i feel like Conan Gray would wear this', 'CONAN GRAY WOULD WEAR THIS', 'before all the beads were stitched on.. it gave giorno', 'I NEED IT-', 'It’s definitely giving Conan Gray', 'txt 0x1=lovesong core', 'where are the jojo comments', 'amazing', 'Immaculate ✨✨', 'Style vibe jojo', 'CONAN GRAY VIBES', '@Rae ⚡️I need this....', 'jojo reference', 'My toxic trait is thinking I could do this 😭 absolutely beautiful', 'I have to ask- how do you wash it??? 😭', 'I’m guessing carefully hand wash but it’s a problem for future me haha', '@🌝Angelina🌝 tell me I wouldn’t wear that', 'Conan gray coded', 'Hello I love this idea and would love to make something kinda similar but not identical at all just the basic idea of this design and was wondering if', '@Jada that’s cool']",1500000,84200,❤️ so proud of this project !,"['craft', 'fashion', 'diy', 'beadedjewelry']",2023-06-23,2023-11-10
https://www.tiktok.com/@zhlycn/video/7236062323503418650,zhlycn,3600000,658800,5545,"['Ok now put Japanese y2k fashion plsss I want to know what it actually is', 'It’s actually called acubi!', 'I love Chinese y2k fashion', 'WHY DID I THOUGHT IT WAS JAPANESE Y2K', 'I LOVE TAOBAO OMG', 'Lexi Liu newest comeback has some AMAZING Chinese y2k looks and aesthetic', 'C’est plus du Acubi ?', 'Thai land fashion would be coquette because when i went to h&M i saw so many coquette clothes', ""that's real y2k right there"", 'I think its supposed to be called acubi by the video ive seen srry if im wrong!', 'another name is acubi 2000s', 'i thought that was acubi', ""Tbh idk if I can say this but some of the y2k styles have been change up, I mean like the styles was'nt like the OG y2k style"", 'I LOVE TAOBAO IT TAKES SO LONG TO SHIP TO THE US THOUGH [cry]', ""that's acubi"", 'I buy from taobao so much lol', 'And the fact people still call it “Japanese/Korean fashion”', 'no isn’t this acubi?', ""In Japan this style didn't even exist, instead it was cutecore fashion"", 'Taobao so real for that (i use shoppee)']",136900,9007,Did you know that many of the “Japanese Y2K fashion” trends that are so popular on TikTok today actually originated from Chinese e-commerce platform Taobao (淘宝）？,[],2023-05-22,2023-11-10
https://www.tiktok.com/@katiecung/video/7072853238718024966,katiecung,1300000,72800,192,"['More korean style inspo pls', 'Hehehe say less 😌', 'Very accurate! Compared to another vid who thought what idols wear was the typical k-street style lol', 'Come over to Fashion Street 🚷🖤🌪️🔥', 'To this day, I pretty much dress like this. I learned how to dress from teaching out there 🥰', 'Does your blazer have shoulder pads', 'what kind of jeans are those? straight leg? and where is the other stuff from', 'why did j think ur jessi at first 😣', 'Hahaha whatttt', 'Where did you get you jacket', 'Where are the jeans from?!?', '@Will/Gin!! @Ash/Vren dudeI love that', 'Where is the purse from??', 'Where did you get your pants? And what style?', 'I got them at @nakdfashion i don’t think they make them anymore but the style is wide leg :)', 'Yeah but if I do this ima look ratchet 😭', 'i need the blazer 🥰🥰 beautiful outfit.', 'what brand are the shoes?', 'I’m to poor this 🥰 any tips how to style leggings or sweatpants?', 'I can defs do that!!', '@cxxhikax OK BUT THATS PRETTY AS WEL', 'what is the name of ur bag🥰', 'The bag is from Songmont! 🥰', 'what shoes are those they sooo cute <3 ?', 'They’re converse 😌', 'love the blazer !!']",14600,677,Korean casual streetstyle 🇰🇷,"['fashion', 'style', 'styletips', 'outfitinspo', 'fashionforyou', 'koreanstyle', 'streetstyle', 'outfitideas']",2022-03-08,2023-11-10
https://www.tiktok.com/@_kyosuko75_/video/7273612350257728769,_kyosuko75_,44000,6045,7,"['Wait does it not say fashion fashion bubblegum fashion?', 'Я БЫЛА ТУТ ДО 1.5К💋', 'я залипла', 'вау😊', 'СЛЭЙ ГРЕЛ!!!']",1298,110,FASHION FASHION FASHION F-F-F-FASHION,"['тренд', 'рек', 'puf', 'fyp', 'music', 'on', 'чточ', 'а', 'edit', 'эдит']",2023-08-31,2023-11-10
https://www.tiktok.com/@satvrnxf/video/7271430947931802885,satvrnxf,5410,131,0,[],47,2,Fashion 💋 | ac = audio credits |,"['audiosforedits', 'soundsforedits', 'editaudiosounds', 'kendalljenner', 'britneymanson']",2023-08-25,2023-11-10
https://www.tiktok.com/@darrenor/video/7175637892302163201,darrenor,3900000,400800,1756,"['where do u get ur parachute pants', 'Where did you get your diesel top??', 'I want the first top so bad but it’s so expensive 😭', 'our school gave us white wind breaker and parachute pants for winter uniform 😃', 'where are the grey parachute pants from', 'WHERE IS THE JACKET AND THE DIESEL TOP FROM', 'where can I get grey parachute pants ?', ""where'd the knitted top from ?"", ""PØV : MOI QUI A MÊME PAS DE PANTALON PARACHUTE 😭 (on peut en trouver ou d'ailleurs ??)"", 'What is this style called?', 'where did u get the parachute pants?', 'Mais il fait froid', 'Parlons du haut diesel à 200 balles 🥲🥲🥲', ""@janelle.3.0 j'ai commandé un pantalon parachute il vient jeudi j'espère est-ce que vendredi on le porte"", '@in.neverland DREAM OUTFITS', '@eve that diesel top omg', '@for.my.besties!! xx i don’t even like parachute pants but these fits 😍', '@itsssssssolivia yesss', 'La ref des parachutes svp ?', '@h the 2nd one i want']",105000,3892,tag + send to your friends ☆彡⁺ ˚,"['outfitaccount', 'aestheticoutfits', 'pinterest', 'fypシ', 'outfitideas', 'dailyoutfits', 'outfitinspo', 'styling', 'subversive', 'subversivefashion', 'parachutepants']",2022-12-10,2023-11-10
https://www.tiktok.com/@jennyhff/video/7169286034818157829,jennyhff,5000000,343300,270,"['how do you tuck your shirt and knit like that?', 'I want to dress like this, but I live in tropical country🥲', 'I need these jeans 🥺😍 Where did you buy it?', 'What is the name of the pants🤍?', 'Can you give me an outfits that l can wear on a date a boy???💓🥺', 'You are so prettyyy', 'thank u so much 🥺❤️', 'Why my videos don’t blow up like this one lol nice fit tho', 'When I started Tiktok, my Videos got no views, everybody starts small - keep going 🫶🏼', ""@N’inondation j'adore ce style"", 'I love your coat! Where is it from?', 'how tall you are', '1,69 m', 'where do you vuy the White bluse?', 'so pretty 💘✨', ""where's the white shirt from??"", 'gorgeous 🥰', 'love it', 'where’s the white top from?', 'what kind of that jeans?', 'you’d have to pay me to wear uggs tbh', 'Name of the top?']",46300,1591,grwm 🤍,"['grwm', 'gdwm', 'winterfashion', 'winteroutfits', 'outfitidea', 'scandinavianstyle']",2022-11-23,2023-11-10
https://www.tiktok.com/@luciniastyle/video/7047264703201971461,luciniastyle,9500000,327900,2003,"['For people saying they’d choose Zara cos of quality 😂😂it’s the same product! They use the same wholesaler', 'SHEIN is great for price but let’s be honest the fabric feels like plastic / nylon on the body.. I won’t be buy Zara either too expensive for me', 'Can’t see the difference 🥲', 'même gratuit je ne prends pas', 'I see a big difference I would choose zara if I have to.', 'I’m an addicted SHEIN shopper.😁😁', 'Me too 😂😂😂😂😂', 'Similar but not the same , Shein colour is slightly lighter and material quality looks different to me , even the gathering looks different .', 'Zara sells Shein clothes. everyone knows this.', 'I don’t see a difference 😳😂', 'wash it, then post the difference 😂😂😂', 'drop the link girl😂', '😂😂😂😂 I forgot to link it sorry let me find the link', ""soooo, I'm confused. are these the same dresses, just with an insane markup at Zara?"", 'The difference is in the quality, shein stuff don’t wash well ☹️', 'Celle de chez zara a une meilleure tombé 🥰', 'La couleur de celle de Zara est un peu plus intense je trouve', 'There’s a difference take a closer look guys', 'No difference', ""fabric can't be the same"", 'la prochaine fois , fais-le sans dire lequel est de chez zara , laisse les gens le dire dans les commentaires on verra si la différence est si evident', 'The Zara dress fits better']",7238,6592,Zara VS Shein Part 11,"['shein_official', 'shein', 'sheingals', 'modestfashion', 'modestia', 'modestwear', 'modestyfashion']",2021-12-29,2023-11-10
https://www.tiktok.com/@chriena/video/7223502017409453318,chriena,8400000,413600,542,"['Me waiting for vs to get done', '😂😂😂💀', 'i think 1 wins', 'what if we just wear it normally 😂', 'You said save and we can’t even save it😒', 'Omg but why 😳😢', 'Do not trust this. This last for only a few minutes 😂', 'allow us to save the video please😪😭😭', 'I’m sooo confused about these comments because I can literally see how many people already have saved the video ?😢 so it should be possible', 'jeans? jeans? jeans?', '@FashionNova 🥰', 'ki comme moi à regarder 3 fois pour mieux voir les 3 😂😂', 'What’s this song called', 'why cant we save🤣🤣', 'But whyyyyy 😳', '2. Fell off', 'This is acc very helpful incase plans suddenly change throughout your day/night', 'So true 🫶🏼', '@heluvsangelxo ayoo', 'so nice', 'Thank you 🥰', 'Thank you thank youuu.', '🥹 you welcome', 'where do you purchase your basics :)', 'I really like @UNIQLO USA for basics but @FashionNova is great too', 'Me waiting for her to wear it', ""why can't we save"", '1 for me', '1']",104500,4605,Save and try it out 💕,"['viralhacks', 'fashionadvice', 'styletips']",2023-04-18,2023-11-10
https://www.tiktok.com/@finefashun/video/7157766992076770566,finefashun,5500000,812000,1539,"['THATS grunge', 'Where can you buy cheap clothes for downtown girl aesthetic?', 'Depends on what you consider to be cheap…', 'Can you do one for how to style the uniform it’s: blue pants/skirt and a white shirt', 'pov: you wear a uniform', 'that sucksss', 'I’m British 😭', ""J'ai les vêtements, mais j'ai pas le flow"", '@mira l like this look! 😁', 'One word 😭🤚 UNIFORMS 😀', 'AGHHH NOOO', 'The problem is…. UNIFORMS!', 'omg you have great style were do u shop at <3', 'Mostly Brandy Melville and Aritzia!', 'where’s the shirt from?', 'yes', '😁😁', 'WHERE IS THE CARGOS FROM SORRY IM LATEEE', 'on achète ça ou madame ?', 'Thank youuu 💗', 'Pants name? :)', 'They are from Emmiol! I don’t remember but just search up cargo pants!', '@( ✧Д✧) YES!! 🇨🇮✝️💙 pour toi sa serais ouff', 'It is y2k', 'Wheres the top from?']",106900,1150,what should i style next?,"['fyp', 'fypシ', 'pinterest', 'outfitinspo', 'aesthetic', 'outfitinspo2022', 'aestheticoutfits', 'finefashun', 'outfitfor', 'easy', 'easyoutfit', 'outfitforschool', 'schooloutfit', 'schooloutfitinspo', 'outfitidea', 'easyoutfitidea', 'easyoutfits', 'downtowngirl', 'downtowngirlaesthetic', 'downtowngirloutfit']",2022-10-23,2023-11-10
https://www.tiktok.com/@hopemokoena2/video/6969176552122715393,hopemokoena2,9600000,379700,3721,"['Can you please do a step by step tutorial?', 'I will 🥰', 'Please can be slow about it it so amazing', '@shirohjoyce mbona tunaenda shein😂😂😂😂', 'so lovely creativity❤', '🥰', 'woooooooow 😍😍😍 nice 🤩', 'Thanks 🥰', 'My favorite tiktoker😍🥰', '🥰🥰🥰', 'Beautiful and creative my God she got all😳', '🥰🥰', 'what 😳😳😳😳 hello summer blouses 👚🥰🥰🥰', '🥰You can also do it with a winter cloth or scarf', 'Wow that beautiful 🥰', 'Thank you', 'Beautiful 🥰🥰🥰', 'Thanks 🥰🥰🥰', 'wow❤', '🥰', 'First of all... have a snatched Waist😂...\nmy waist, will take of those scarves😂', 'walk you can teach me???', '😅😅Yes🥰', 'creativity on another level.🥰🥰🥰', 'you already have a career🥰🥰', '🥰🥰', 'WOW I love it', 'Could you add heels?', 'Yes😅😅', 'U hv to teach me this is beautiful 🥰', '🥰I will', 'wow. clever. thanks for sharing', '🥰']",6435,39300,,['fashion'],2021-06-02,2023-11-10
https://www.tiktok.com/@finefashun/video/7170855747599797509,finefashun,1500000,315500,432,"['isn’t really subversive but it’s cute', ""that's more like acubi but acubi definitely has elements of subversive within it, as well as y2k and minimalist."", 'I ALWAYS THOUGHT IT WAS SUBMERSIVE NOT SUBVERSIVE', 'I THOUGHT THIS SAID SUBMISSIVE', 'why we using sat words as aesthetics now 😭😭😭', 'What shade of Dior lip oil is ur pfp?', 'you have such an good style 😭🤍', 'Awe tysmm!!🥰', 'Omg where did u got the pants and the beige half hoodie thingy btw love ur style<33', 'please can someone tell me where to buy a knitted sweater like this one🙏🙏', '@melkiana mar this is something you’d wear i feel like 😭', ""@x.almond_paste.x it's not a want, it's a need"", 'WHERE IS THE KNIT FROM', 'Where did the half thing from<3', 'omg can someone tell me where to buy a knit sweater like that one??', 'What kind of style is submersible ? Looks kinda y2k maybe gorpcore bc the pants', '@zara this is so you', '@☆ Isabel ☆ how i wanna dress but i got 0 style', '@ivys__.spam this', '@lailaaa💌 made me think of you']",35200,270,should i bring this series back?,"['fyp', 'fypシ', 'pinterest', 'aesthetic', 'outfitinspo', 'aestheticoutfits', 'outfitinspo2022', 'FlexEveryAngle', 'stylingdifferentaesthetics', 'differentaesthetics', 'styling', 'style', 'differentstyles', 'pinterestaesthetic', 'subversive', 'subversivefashion', 'subversivestyle', 'subversivebasics', 'fypage', 'fy']",2022-11-27,2023-11-10
